sim,fy,region,country,type,clients
76,FY19,Latin America,NCA,health_total,0
76,FY19,Latin America,NCA,power_f,55.917113394389354
76,FY19,Latin America,NCA,power_m,81.90422523756176
76,FY19,Latin America,NCA,power_total,137.8213386319511
76,FY19,Latin America,NCA,safety_f,0
76,FY19,Latin America,NCA,safety_m,0
76,FY19,Latin America,NCA,safety_total,0
76,FY19,Latin America,NCA,wb_f,453.2473549163586
76,FY19,Latin America,NCA,wb_m,231.78776125656995
76,FY19,Latin America,NCA,wb_total,685.0351161729285
76,FY19,Latin America,NCA,clients_f,489.1255338127098
76,FY19,Latin America,NCA,clients_m,284.34008864696875
76,FY19,Latin America,NCA,clients_total,773.4656224596785
76,FY20,Latin America,Colombia,edu_f,0
76,FY20,Latin America,Colombia,edu_m,0
76,FY20,Latin America,Colombia,edu_total,0
76,FY20,Latin America,Colombia,health_f,67312.06523161262
76,FY20,Latin America,Colombia,health_m,23511.787179566756
76,FY20,Latin America,Colombia,health_total,90823.85241117938
76,FY20,Latin America,Colombia,power_f,0
76,FY20,Latin America,Colombia,power_m,0
76,FY20,Latin America,Colombia,power_total,0
76,FY20,Latin America,Colombia,safety_f,3337.4532133865428
76,FY20,Latin America,Colombia,safety_m,146.2092281438125
76,FY20,Latin America,Colombia,safety_total,3483.6624415303554
76,FY20,Latin America,Colombia,wb_f,4187.735007434495
76,FY20,Latin America,Colombia,wb_m,1320.7742536453154
76,FY20,Latin America,Colombia,wb_total,5508.50926107981
76,FY20,Latin America,Colombia,clients_f,70574.92578818068
76,FY20,Latin America,Colombia,clients_m,24070.8690950453
76,FY20,Latin America,Colombia,clients_total,94645.794883226
76,FY20,Latin America,Mexico,edu_f,0
76,FY20,Latin America,Mexico,edu_m,0
76,FY20,Latin America,Mexico,edu_total,0
76,FY20,Latin America,Mexico,health_f,0.00365740902568791
76,FY20,Latin America,Mexico,health_m,0
76,FY20,Latin America,Mexico,health_total,0.00365740902568791
76,FY20,Latin America,Mexico,power_f,912.9407689622858
76,FY20,Latin America,Mexico,power_m,175.59555125188317
76,FY20,Latin America,Mexico,power_total,1088.5363202141689
76,FY20,Latin America,Mexico,safety_f,1128.5743859924412
76,FY20,Latin America,Mexico,safety_m,73.60735518683528
76,FY20,Latin America,Mexico,safety_total,1202.1817411792763
76,FY20,Latin America,Mexico,wb_f,487.0914635381172
76,FY20,Latin America,Mexico,wb_m,141.06959824499805
76,FY20,Latin America,Mexico,wb_total,628.1610617831152
76,FY20,Latin America,Mexico,clients_f,1757.314488788999
76,FY20,Latin America,Mexico,clients_m,207.41613971110792
76,FY20,Latin America,Mexico,clients_total,1964.7306285001064
76,FY20,Latin America,NCA,edu_f,0
76,FY20,Latin America,NCA,edu_m,0
76,FY20,Latin America,NCA,edu_total,0
76,FY20,Latin America,NCA,health_f,0
76,FY20,Latin America,NCA,health_m,0
76,FY20,Latin America,NCA,health_total,0
76,FY20,Latin America,NCA,power_f,0
76,FY20,Latin America,NCA,power_m,0
76,FY20,Latin America,NCA,power_total,0
76,FY20,Latin America,NCA,safety_f,2587.651774652312
76,FY20,Latin America,NCA,safety_m,1628.3540360824895
76,FY20,Latin America,NCA,safety_total,4216.005810734801
76,FY20,Latin America,NCA,wb_f,784.6211064231956
76,FY20,Latin America,NCA,wb_m,42.88985706092157
76,FY20,Latin America,NCA,wb_total,827.5109634841172
76,FY20,Latin America,NCA,clients_f,3032.980164406581
76,FY20,Latin America,NCA,clients_m,1652.6970861276927
76,FY20,Latin America,NCA,clients_total,4685.677250534274
76,FY20,Latin America,Venezuela,edu_f,0
76,FY20,Latin America,Venezuela,edu_m,0
76,FY20,Latin America,Venezuela,edu_total,0
76,FY20,Latin America,Venezuela,health_f,8737.57050632085
76,FY20,Latin America,Venezuela,health_m,4058.6174293761674
76,FY20,Latin America,Venezuela,health_total,12796.187935697017
76,FY20,Latin America,Venezuela,power_f,0
76,FY20,Latin America,Venezuela,power_m,0
76,FY20,Latin America,Venezuela,power_total,0
76,FY20,Latin America,Venezuela,safety_f,983.0171494068148
76,FY20,Latin America,Venezuela,safety_m,7.649249332268334
76,FY20,Latin America,Venezuela,safety_total,990.6663987390832
76,FY20,Latin America,Venezuela,wb_f,0
76,FY20,Latin America,Venezuela,wb_m,0
76,FY20,Latin America,Venezuela,wb_total,0
76,FY20,Latin America,Venezuela,clients_f,9271.892474824524
76,FY20,Latin America,Venezuela,clients_m,4062.775202176217
76,FY20,Latin America,Venezuela,clients_total,13334.66767700074
76,FY21,Latin America,Colombia,edu_f,8694.673716743415
76,FY21,Latin America,Colombia,edu_m,6740.291123556834
76,FY21,Latin America,Colombia,edu_total,15434.964840300248
76,FY21,Latin America,Colombia,health_f,64886.679254743336
76,FY21,Latin America,Colombia,health_m,26898.788340556523
76,FY21,Latin America,Colombia,health_total,91785.46759529984
76,FY21,Latin America,Colombia,power_f,0.9955516085136332
76,FY21,Latin America,Colombia,power_m,255.0612947459261
76,FY21,Latin America,Colombia,power_total,256.0568463544397
76,FY21,Latin America,Colombia,safety_f,16730.12616270943
76,FY21,Latin America,Colombia,safety_m,5064.501474287658
76,FY21,Latin America,Colombia,safety_total,21794.62763699709
76,FY21,Latin America,Colombia,wb_f,6279.842900785457
76,FY21,Latin America,Colombia,wb_m,1257.813526535165
76,FY21,Latin America,Colombia,wb_total,7537.656427320621
76,FY21,Latin America,Colombia,clients_f,83365.81076300268
76,FY21,Latin America,Colombia,clients_m,33754.98266624447
76,FY21,Latin America,Colombia,clients_total,117120.79342924712
76,FY21,Latin America,Ecuador,edu_f,0
76,FY21,Latin America,Ecuador,edu_m,0
76,FY21,Latin America,Ecuador,edu_total,0
76,FY21,Latin America,Ecuador,health_f,0
76,FY21,Latin America,Ecuador,health_m,0
76,FY21,Latin America,Ecuador,health_total,0
76,FY21,Latin America,Ecuador,power_f,0
76,FY21,Latin America,Ecuador,power_m,0
76,FY21,Latin America,Ecuador,power_total,0
76,FY21,Latin America,Ecuador,safety_f,178.1558668674677
76,FY21,Latin America,Ecuador,safety_m,111.24881496608651
76,FY21,Latin America,Ecuador,safety_total,289.4046818335542
76,FY21,Latin America,Ecuador,wb_f,681.0489188113088
76,FY21,Latin America,Ecuador,wb_m,359.7997389557995
76,FY21,Latin America,Ecuador,wb_total,1040.8486577671083
76,FY21,Latin America,Ecuador,clients_f,805.4733091927212
76,FY21,Latin America,Ecuador,clients_m,437.4961192086262
76,FY21,Latin America,Ecuador,clients_total,1242.9694284013472
76,FY21,Latin America,Mexico,edu_f,0
76,FY21,Latin America,Mexico,edu_m,0
76,FY21,Latin America,Mexico,edu_total,0
76,FY21,Latin America,Mexico,health_f,2008.5049984392936
76,FY21,Latin America,Mexico,health_m,760.5157174156469
76,FY21,Latin America,Mexico,health_total,2769.0207158549406
76,FY21,Latin America,Mexico,power_f,5176.1351350513605
76,FY21,Latin America,Mexico,power_m,6277.5276059007965
76,FY21,Latin America,Mexico,power_total,11453.662740952155
76,FY21,Latin America,Mexico,safety_f,242.451663380417
76,FY21,Latin America,Mexico,safety_m,186.12445892812465
76,FY21,Latin America,Mexico,safety_total,428.5761223085416
76,FY21,Latin America,Mexico,wb_f,4230.6683761931945
76,FY21,Latin America,Mexico,wb_m,3698.541635772516
76,FY21,Latin America,Mexico,wb_total,7929.21001196571
76,FY21,Latin America,Mexico,clients_f,9802.311948472065
76,FY21,Latin America,Mexico,clients_m,9634.214768653328
76,FY21,Latin America,Mexico,clients_total,19436.52671712539
76,FY21,Latin America,NCA,edu_f,0
76,FY21,Latin America,NCA,edu_m,0
76,FY21,Latin America,NCA,edu_total,0
76,FY21,Latin America,NCA,health_f,0
76,FY21,Latin America,NCA,health_m,0
76,FY21,Latin America,NCA,health_total,0
76,FY21,Latin America,NCA,power_f,1427.412492794155
76,FY21,Latin America,NCA,power_m,973.2568220371088
76,FY21,Latin America,NCA,power_total,2400.669314831264
76,FY21,Latin America,NCA,safety_f,577.4546127620375
76,FY21,Latin America,NCA,safety_m,61.66745257724648
76,FY21,Latin America,NCA,safety_total,639.1220653392841
76,FY21,Latin America,NCA,wb_f,680.6493462115002
76,FY21,Latin America,NCA,wb_m,177.23219450934735
76,FY21,Latin America,NCA,wb_total,857.8815407208475
76,FY21,Latin America,NCA,clients_f,2150.39310582281
76,FY21,Latin America,NCA,clients_m,1119.8149081004103
76,FY21,Latin America,NCA,clients_total,3270.20801392322
76,FY21,Latin America,Venezuela,edu_f,3089.003774599899
76,FY21,Latin America,Venezuela,edu_m,2796.336352484801
76,FY21,Latin America,Venezuela,edu_total,5885.3401270847
76,FY21,Latin America,Venezuela,health_f,21144.032910047627
76,FY21,Latin America,Venezuela,health_m,15964.573730067392
76,FY21,Latin America,Venezuela,health_total,37108.60664011502
76,FY21,Latin America,Venezuela,power_f,0
76,FY21,Latin America,Venezuela,power_m,0
76,FY21,Latin America,Venezuela,power_total,0
76,FY21,Latin America,Venezuela,safety_f,5032.733883271433
76,FY21,Latin America,Venezuela,safety_m,474.5783069023794
76,FY21,Latin America,Venezuela,safety_total,5507.312190173812
76,FY21,Latin America,Venezuela,wb_f,1053.0063015502274
76,FY21,Latin America,Venezuela,wb_m,654.6710183000382
76,FY21,Latin America,Venezuela,wb_total,1707.6773198502656
76,FY21,Latin America,Venezuela,clients_f,27432.270549161753
76,FY21,Latin America,Venezuela,clients_m,18471.30030475578
76,FY21,Latin America,Venezuela,clients_total,45903.57085391754
76,FY22,Latin America,Colombia,edu_f,8272.175382527452
76,FY22,Latin America,Colombia,edu_m,5829.461242188415
76,FY22,Latin America,Colombia,edu_total,14101.636624715866
76,FY22,Latin America,Colombia,health_f,103642.6169249322
76,FY22,Latin America,Colombia,health_m,50769.948191126256
76,FY22,Latin America,Colombia,health_total,154412.56511605845
76,FY22,Latin America,Colombia,power_f,107.23736567998552
76,FY22,Latin America,Colombia,power_m,60.880489994807675
76,FY22,Latin America,Colombia,power_total,168.1178556747932
76,FY22,Latin America,Colombia,safety_f,45737.975311039685
76,FY22,Latin America,Colombia,safety_m,12031.207706184092
76,FY22,Latin America,Colombia,safety_total,57769.183017223775
76,FY22,Latin America,Colombia,wb_f,9783.52216880967
76,FY22,Latin America,Colombia,wb_m,1924.2472409957263
76,FY22,Latin America,Colombia,wb_total,11707.769409805396
76,FY22,Latin America,Colombia,clients_f,134414.62655402097
76,FY22,Latin America,Colombia,clients_m,60505.32526199607
76,FY22,Latin America,Colombia,clients_total,194919.95181601704
76,FY22,Latin America,Ecuador,edu_f,43.811894585018706
76,FY22,Latin America,Ecuador,edu_m,99.69363914561978
76,FY22,Latin America,Ecuador,edu_total,143.5055337306385
76,FY22,Latin America,Ecuador,health_f,33852.4077041431
76,FY22,Latin America,Ecuador,health_m,22014.353361564907
76,FY22,Latin America,Ecuador,health_total,55866.76106570801
76,FY22,Latin America,Ecuador,power_f,21.521260301650827
76,FY22,Latin America,Ecuador,power_m,7.999828152067378
76,FY22,Latin America,Ecuador,power_total,29.521088453718207
76,FY22,Latin America,Ecuador,safety_f,278.6843183744291
76,FY22,Latin America,Ecuador,safety_m,218.71887853256897
76,FY22,Latin America,Ecuador,safety_total,497.403196906998
76,FY22,Latin America,Ecuador,wb_f,5715.251417110456
76,FY22,Latin America,Ecuador,wb_m,2913.486235054158
76,FY22,Latin America,Ecuador,wb_total,8628.737652164615
76,FY22,Latin America,Ecuador,clients_f,37341.060058836214
76,FY22,Latin America,Ecuador,clients_m,23873.387909685018
76,FY22,Latin America,Ecuador,clients_total,61214.447968521235
76,FY22,Latin America,El Salvador,edu_f,0
76,FY22,Latin America,El Salvador,edu_m,0
76,FY22,Latin America,El Salvador,edu_total,0
76,FY22,Latin America,El Salvador,health_f,0
76,FY22,Latin America,El Salvador,health_m,0
76,FY22,Latin America,El Salvador,health_total,0
76,FY22,Latin America,El Salvador,power_f,10715.381868730225
76,FY22,Latin America,El Salvador,power_m,17994.627150471126
76,FY22,Latin America,El Salvador,power_total,28710.009019201352
76,FY22,Latin America,El Salvador,safety_f,4505.611945254456
76,FY22,Latin America,El Salvador,safety_m,1186.0809090917448
76,FY22,Latin America,El Salvador,safety_total,5691.692854346201
76,FY22,Latin America,El Salvador,wb_f,1228.2330015781292
76,FY22,Latin America,El Salvador,wb_m,680.9863814429673
76,FY22,Latin America,El Salvador,wb_total,1909.2193830210963
76,FY22,Latin America,El Salvador,clients_f,13982.86189792717
76,FY22,Latin America,El Salvador,clients_m,19073.704913880036
76,FY22,Latin America,El Salvador,clients_total,33056.566811807206
76,FY22,Latin America,Guatemala,edu_f,0
76,FY22,Latin America,Guatemala,edu_m,0
76,FY22,Latin America,Guatemala,edu_total,0
76,FY22,Latin America,Guatemala,health_f,0
76,FY22,Latin America,Guatemala,health_m,0
76,FY22,Latin America,Guatemala,health_total,0
76,FY22,Latin America,Guatemala,power_f,75.94917578272847
76,FY22,Latin America,Guatemala,power_m,16.39925809146642
76,FY22,Latin America,Guatemala,power_total,92.3484338741949
76,FY22,Latin America,Guatemala,safety_f,2299.615949908536
76,FY22,Latin America,Guatemala,safety_m,958.1154815120932
76,FY22,Latin America,Guatemala,safety_total,3257.731431420629
76,FY22,Latin America,Guatemala,wb_f,378.1685032471885
76,FY22,Latin America,Guatemala,wb_m,16.175784743967885
76,FY22,Latin America,Guatemala,wb_total,394.3442879911563
76,FY22,Latin America,Guatemala,clients_f,2586.6686804077863
76,FY22,Latin America,Guatemala,clients_m,977.6461532842866
76,FY22,Latin America,Guatemala,clients_total,3564.314833692073
76,FY22,Latin America,Honduras,edu_f,0
76,FY22,Latin America,Honduras,edu_m,0
76,FY22,Latin America,Honduras,edu_total,0
76,FY22,Latin America,Honduras,health_f,0
76,FY22,Latin America,Honduras,health_m,0
76,FY22,Latin America,Honduras,health_total,0
76,FY22,Latin America,Honduras,power_f,76.87849529730701
76,FY22,Latin America,Honduras,power_m,27.774659676874624
76,FY22,Latin America,Honduras,power_total,104.65315497418165
76,FY22,Latin America,Honduras,safety_f,13348.390523949698
76,FY22,Latin America,Honduras,safety_m,492.2838363304045
76,FY22,Latin America,Honduras,safety_total,13840.674360280103
76,FY22,Latin America,Honduras,wb_f,160.76271616626235
76,FY22,Latin America,Honduras,wb_m,54.600137598060826
76,FY22,Latin America,Honduras,wb_total,215.3628537643232
76,FY22,Latin America,Honduras,clients_f,13464.36777392684
76,FY22,Latin America,Honduras,clients_m,532.4501701650688
76,FY22,Latin America,Honduras,clients_total,13996.81794409191
76,FY22,Latin America,Mexico,edu_f,0
76,FY22,Latin America,Mexico,edu_m,0
76,FY22,Latin America,Mexico,edu_total,0
76,FY22,Latin America,Mexico,health_f,2164.547787465216
76,FY22,Latin America,Mexico,health_m,1346.4152288166665
76,FY22,Latin America,Mexico,health_total,3510.963016281882
76,FY22,Latin America,Mexico,power_f,9516.820823361712
76,FY22,Latin America,Mexico,power_m,10446.329123050518
76,FY22,Latin America,Mexico,power_total,19963.14994641223
76,FY22,Latin America,Mexico,safety_f,659.1383315467799
76,FY22,Latin America,Mexico,safety_m,625.8510048109528
76,FY22,Latin America,Mexico,safety_total,1284.9893363577326
76,FY22,Latin America,Mexico,wb_f,1494.348319023813
76,FY22,Latin America,Mexico,wb_m,2032.6501483123625
76,FY22,Latin America,Mexico,wb_total,3526.998467336175
76,FY22,Latin America,Mexico,clients_f,11241.739738694596
76,FY22,Latin America,Mexico,clients_m,12056.929148435853
76,FY22,Latin America,Mexico,clients_total,23298.668887130447
76,FY22,Latin America,Peru,edu_f,0
76,FY22,Latin America,Peru,edu_m,0
76,FY22,Latin America,Peru,edu_total,0
76,FY22,Latin America,Peru,health_f,2769.1397504902297
76,FY22,Latin America,Peru,health_m,3762.892656747606
76,FY22,Latin America,Peru,health_total,6532.032407237835
76,FY22,Latin America,Peru,power_f,0
76,FY22,Latin America,Peru,power_m,0
76,FY22,Latin America,Peru,power_total,0
76,FY22,Latin America,Peru,safety_f,628.7230722474671
76,FY22,Latin America,Peru,safety_m,0
76,FY22,Latin America,Peru,safety_total,628.7230722474671
76,FY22,Latin America,Peru,wb_f,3469.8079380731338
76,FY22,Latin America,Peru,wb_m,610.4048759671113
76,FY22,Latin America,Peru,wb_total,4080.212814040245
76,FY22,Latin America,Peru,clients_f,4633.253527998344
76,FY22,Latin America,Peru,clients_m,4038.00354536081
76,FY22,Latin America,Peru,clients_total,8671.257073359155
76,FY22,Latin America,Venezuela,edu_f,145.4566789755058
76,FY22,Latin America,Venezuela,edu_m,144.75472077325875
76,FY22,Latin America,Venezuela,edu_total,290.21139974876456
76,FY22,Latin America,Venezuela,health_f,60596.84109943309
76,FY22,Latin America,Venezuela,health_m,42927.69990133283
76,FY22,Latin America,Venezuela,health_total,103524.54100076592
76,FY22,Latin America,Venezuela,power_f,0
76,FY22,Latin America,Venezuela,power_m,0
76,FY22,Latin America,Venezuela,power_total,0
76,FY22,Latin America,Venezuela,safety_f,8762.005565524134
76,FY22,Latin America,Venezuela,safety_m,4785.463002267068
76,FY22,Latin America,Venezuela,safety_total,13547.468567791202
76,FY22,Latin America,Venezuela,wb_f,6368.110995480314
76,FY22,Latin America,Venezuela,wb_m,3341.13824937816
76,FY22,Latin America,Venezuela,wb_total,9709.249244858474
76,FY22,Latin America,Venezuela,clients_f,69161.59865047547
76,FY22,Latin America,Venezuela,clients_m,47556.204504794856
76,FY22,Latin America,Venezuela,clients_total,116717.80315527032
76,FY23,Latin America,Colombia,edu_f,1567.1107594143807
76,FY23,Latin America,Colombia,edu_m,1529.356913124695
76,FY23,Latin America,Colombia,edu_total,3096.4676725390755
76,FY23,Latin America,Colombia,health_f,86833.66680699632
76,FY23,Latin America,Colombia,health_m,36071.37585880933
76,FY23,Latin America,Colombia,health_total,122905.04266580564
76,FY23,Latin America,Colombia,power_f,777.8059899418906
76,FY23,Latin America,Colombia,power_m,1006.0058525891706
76,FY23,Latin America,Colombia,power_total,1783.8118425310613
76,FY23,Latin America,Colombia,safety_f,37681.04872934227
76,FY23,Latin America,Colombia,safety_m,16786.666924629066
76,FY23,Latin America,Colombia,safety_total,54467.71565397133
76,FY23,Latin America,Colombia,wb_f,13558.247345524638
76,FY23,Latin America,Colombia,wb_m,4138.541989129558
76,FY23,Latin America,Colombia,wb_total,17696.789334654197
76,FY23,Latin America,Colombia,clients_f,111574.98227402064
76,FY23,Latin America,Colombia,clients_m,46902.53801024925
76,FY23,Latin America,Colombia,clients_total,158477.52028426994
76,FY23,Latin America,Ecuador,edu_f,0
76,FY23,Latin America,Ecuador,edu_m,0
76,FY23,Latin America,Ecuador,edu_total,0
76,FY23,Latin America,Ecuador,health_f,11671.859621331549
76,FY23,Latin America,Ecuador,health_m,3931.935367151216
76,FY23,Latin America,Ecuador,health_total,15603.794988482765
76,FY23,Latin America,Ecuador,power_f,27.400486446966923
76,FY23,Latin America,Ecuador,power_m,60.2545101967282
76,FY23,Latin America,Ecuador,power_total,87.65499664369511
76,FY23,Latin America,Ecuador,safety_f,2092.6213538779543
76,FY23,Latin America,Ecuador,safety_m,427.5092286160584
76,FY23,Latin America,Ecuador,safety_total,2520.1305824940127
76,FY23,Latin America,Ecuador,wb_f,269.76338852348044
76,FY23,Latin America,Ecuador,wb_m,69.42820848567139
76,FY23,Latin America,Ecuador,wb_total,339.19159700915185
76,FY23,Latin America,Ecuador,clients_f,12848.608895280238
76,FY23,Latin America,Ecuador,clients_m,4205.742168977193
76,FY23,Latin America,Ecuador,clients_total,17054.35106425743
76,FY23,Latin America,El Salvador,edu_f,0
76,FY23,Latin America,El Salvador,edu_m,0
76,FY23,Latin America,El Salvador,edu_total,0
76,FY23,Latin America,El Salvador,health_f,0
76,FY23,Latin America,El Salvador,health_m,0
76,FY23,Latin America,El Salvador,health_total,0
76,FY23,Latin America,El Salvador,power_f,47107.29392086773
76,FY23,Latin America,El Salvador,power_m,23203.690159629325
76,FY23,Latin America,El Salvador,power_total,70310.98408049706
76,FY23,Latin America,El Salvador,safety_f,4370.202301380837
76,FY23,Latin America,El Salvador,safety_m,1412.9948613318893
76,FY23,Latin America,El Salvador,safety_total,5783.197162712726
76,FY23,Latin America,El Salvador,wb_f,2912.572609373133
76,FY23,Latin America,El Salvador,wb_m,1657.3613679021876
76,FY23,Latin America,El Salvador,wb_total,4569.933977275321
76,FY23,Latin America,El Salvador,clients_f,49628.588575272326
76,FY23,Latin America,El Salvador,clients_m,24386.230610281265
76,FY23,Latin America,El Salvador,clients_total,74014.81918555358
76,FY23,Latin America,Guatemala,edu_f,0
76,FY23,Latin America,Guatemala,edu_m,0
76,FY23,Latin America,Guatemala,edu_total,0
76,FY23,Latin America,Guatemala,health_f,0
76,FY23,Latin America,Guatemala,health_m,0
76,FY23,Latin America,Guatemala,health_total,0
76,FY23,Latin America,Guatemala,power_f,6758.343422517578
76,FY23,Latin America,Guatemala,power_m,3169.5848234388204
76,FY23,Latin America,Guatemala,power_total,9927.928245956398
76,FY23,Latin America,Guatemala,safety_f,3714.735228759917
76,FY23,Latin America,Guatemala,safety_m,1834.9950741792748
76,FY23,Latin America,Guatemala,safety_total,5549.7303029391915
76,FY23,Latin America,Guatemala,wb_f,1324.3859980803306
76,FY23,Latin America,Guatemala,wb_m,593.8069418085312
76,FY23,Latin America,Guatemala,wb_total,1918.192939888862
76,FY23,Latin America,Guatemala,clients_f,9751.076352809952
76,FY23,Latin America,Guatemala,clients_m,4621.232471852807
76,FY23,Latin America,Guatemala,clients_total,14372.308824662765
76,FY23,Latin America,Honduras,edu_f,0
76,FY23,Latin America,Honduras,edu_m,0
76,FY23,Latin America,Honduras,edu_total,0
76,FY23,Latin America,Honduras,health_f,0
76,FY23,Latin America,Honduras,health_m,0
76,FY23,Latin America,Honduras,health_total,0
76,FY23,Latin America,Honduras,power_f,4380.755980777877
76,FY23,Latin America,Honduras,power_m,2588.778672708364
76,FY23,Latin America,Honduras,power_total,6969.534653486241
76,FY23,Latin America,Honduras,safety_f,4066.872173749512
76,FY23,Latin America,Honduras,safety_m,943.5466507864944
76,FY23,Latin America,Honduras,safety_total,5010.4188245360065
76,FY23,Latin America,Honduras,wb_f,376.0948733433544
76,FY23,Latin America,Honduras,wb_m,53.69814814873539
76,FY23,Latin America,Honduras,wb_total,429.7930214920898
76,FY23,Latin America,Honduras,clients_f,6132.788533062694
76,FY23,Latin America,Honduras,clients_m,2977.173315785069
76,FY23,Latin America,Honduras,clients_total,9109.96184884776
76,FY23,Latin America,Mexico,edu_f,0
76,FY23,Latin America,Mexico,edu_m,0
76,FY23,Latin America,Mexico,edu_total,0
76,FY23,Latin America,Mexico,health_f,3100.977951444219
76,FY23,Latin America,Mexico,health_m,1864.7367640765656
76,FY23,Latin America,Mexico,health_total,4965.714715520785
76,FY23,Latin America,Mexico,power_f,6179.854900383749
76,FY23,Latin America,Mexico,power_m,5007.369406316269
76,FY23,Latin America,Mexico,power_total,11187.224306700018
76,FY23,Latin America,Mexico,safety_f,546.2028870771369
76,FY23,Latin America,Mexico,safety_m,212.34464008136183
76,FY23,Latin America,Mexico,safety_total,758.5475271584987
76,FY23,Latin America,Mexico,wb_f,2029.4843315753092
76,FY23,Latin America,Mexico,wb_m,2735.6639787483227
76,FY23,Latin America,Mexico,wb_total,4765.148310323631
76,FY23,Latin America,Mexico,clients_f,8793.97498835035
76,FY23,Latin America,Mexico,clients_m,7181.457159272528
76,FY23,Latin America,Mexico,clients_total,15975.432147622876
76,FY23,Latin America,Peru,edu_f,0
76,FY23,Latin America,Peru,edu_m,0
76,FY23,Latin America,Peru,edu_total,0
76,FY23,Latin America,Peru,health_f,24316.644862288475
76,FY23,Latin America,Peru,health_m,10991.071373155084
76,FY23,Latin America,Peru,health_total,35307.71623544356
76,FY23,Latin America,Peru,power_f,0
76,FY23,Latin America,Peru,power_m,0
76,FY23,Latin America,Peru,power_total,0
76,FY23,Latin America,Peru,safety_f,10003.563712577194
76,FY23,Latin America,Peru,safety_m,2215.209980149987
76,FY23,Latin America,Peru,safety_total,12218.77369272718
76,FY23,Latin America,Peru,wb_f,66.7898380770705
76,FY23,Latin America,Peru,wb_m,531.0164278835853
76,FY23,Latin America,Peru,wb_total,597.8062659606558
76,FY23,Latin America,Peru,clients_f,32031.956154667765
76,FY23,Latin America,Peru,clients_m,12960.730077437
76,FY23,Latin America,Peru,clients_total,44992.68623210477
76,FY23,Latin America,Venezuela,edu_f,268.48052494983494
76,FY23,Latin America,Venezuela,edu_m,222.6913424443584
76,FY23,Latin America,Venezuela,edu_total,491.1718673941933
76,FY23,Latin America,Venezuela,health_f,20928.643515638767
76,FY23,Latin America,Venezuela,health_m,4457.595684844168
76,FY23,Latin America,Venezuela,health_total,25386.239200482934
76,FY23,Latin America,Venezuela,power_f,0
76,FY23,Latin America,Venezuela,power_m,0
76,FY23,Latin America,Venezuela,power_total,0
76,FY23,Latin America,Venezuela,safety_f,12132.884890129078
76,FY23,Latin America,Venezuela,safety_m,2402.9683346191882
76,FY23,Latin America,Venezuela,safety_total,14535.853224748264
76,FY23,Latin America,Venezuela,wb_f,35.002223307715795
76,FY23,Latin America,Venezuela,wb_m,16.371959978678603
76,FY23,Latin America,Venezuela,wb_total,51.3741832863944
76,FY23,Latin America,Venezuela,clients_f,31249.220996022996
76,FY23,Latin America,Venezuela,clients_m,6596.525222116303
76,FY23,Latin America,Venezuela,clients_total,37845.7462181393
76,FY24,Latin America,Colombia,edu_f,2665.577713371444
76,FY24,Latin America,Colombia,edu_m,2500.954553277678
76,FY24,Latin America,Colombia,edu_total,5166.532266649122
76,FY24,Latin America,Colombia,health_f,0
76,FY24,Latin America,Colombia,health_m,0
76,FY24,Latin America,Colombia,health_total,0
76,FY24,Latin America,Colombia,power_f,55.23844516917439
76,FY24,Latin America,Colombia,power_m,45.520578707427205
76,FY24,Latin America,Colombia,power_total,100.7590238766016
76,FY24,Latin America,Colombia,safety_f,5036.854027060521
76,FY24,Latin America,Colombia,safety_m,3821.1029422765873
76,FY24,Latin America,Colombia,safety_total,8857.956969337109
76,FY24,Latin America,Colombia,wb_f,7771.313771880897
76,FY24,Latin America,Colombia,wb_m,2107.7309844823412
76,FY24,Latin America,Colombia,wb_total,9879.044756363235
76,FY24,Latin America,Colombia,clients_f,13106.72110853772
76,FY24,Latin America,Colombia,clients_m,6409.33250862235
76,FY24,Latin America,Colombia,clients_total,19516.05361716007
76,FY24,Latin America,Ecuador,edu_f,1626.660923149533
76,FY24,Latin America,Ecuador,edu_m,808.6200600187904
76,FY24,Latin America,Ecuador,edu_total,2435.2809831683235
76,FY24,Latin America,Ecuador,health_f,15739.38848984456
76,FY24,Latin America,Ecuador,health_m,7991.063000758986
76,FY24,Latin America,Ecuador,health_total,23730.451490603547
76,FY24,Latin America,Ecuador,power_f,177.4371445275208
76,FY24,Latin America,Ecuador,power_m,10.86290068489328
76,FY24,Latin America,Ecuador,power_total,188.3000452124141
76,FY24,Latin America,Ecuador,safety_f,3277.208048772101
76,FY24,Latin America,Ecuador,safety_m,1251.1256506237476
76,FY24,Latin America,Ecuador,safety_total,4528.333699395848
76,FY24,Latin America,Ecuador,wb_f,618.9173896426133
76,FY24,Latin America,Ecuador,wb_m,330.83417213368944
76,FY24,Latin America,Ecuador,wb_total,949.7515617763028
76,FY24,Latin America,Ecuador,clients_f,18834.843805245764
76,FY24,Latin America,Ecuador,clients_m,9305.455663316152
76,FY24,Latin America,Ecuador,clients_total,28140.299468561916
76,FY24,Latin America,El Salvador,edu_f,0
76,FY24,Latin America,El Salvador,edu_m,0
76,FY24,Latin America,El Salvador,edu_total,0
76,FY24,Latin America,El Salvador,health_f,0
76,FY24,Latin America,El Salvador,health_m,0
76,FY24,Latin America,El Salvador,health_total,0
76,FY24,Latin America,El Salvador,power_f,63387.35918303666
76,FY24,Latin America,El Salvador,power_m,33255.501025632555
